,CBL1,CBL9,CBL2,CIPK23,CIPK1,CIPK9,CML38,CML42,CML24,CaM7,CaM3,CDPK3,CDPK4,CAX3,NRT2.1,SOS1,ANNAT1,AKT1,AKT2,GORK,KAT1,KAT2,KC1,HSP22.0,TRAF-like
CaM3,0.015832112517617295,0.0070386169865234586,0.007543739205851166,0.011988792897949331,0.004356045799139565,-0.005906092775175013,0.010213168872942054,0.009763187628064971,0.010104554511794624,0.023005042827735984,1.0,0.01913007392079708,0.014514274195794959,0.006849933805720714,-0.0006594719980205372,0.004710083187352064,0.08484849269474137,0.003360135606334621,-0.005774718496667213,-0.003750877033111966,0.00457490683669613,-0.004420601882883818,0.00899010154580644,0.02745572641841467,-0.005649888444305708
CDPK3,0.008765523263647709,0.011932277885711844,0.01792604474561162,0.008922331081973408,0.0018526307228932443,0.002354537033924172,0.007044792824721422,0.007349206429656263,0.02368472879814698,0.027489089068123126,0.01913007392079708,1.0,0.0065124641706086695,0.0066891499934067815,-0.0021399471077239956,0.01333002556595236,0.029768415146139784,0.016972765103275528,0.013742200752927518,-0.008882090020493963,0.005236890969203983,-0.003077926240242287,0.0069152040506290785,0.011889560682568025,0.0005108207593864151
CDPK4,-0.0011018733965709945,0.0003375645856438496,0.005630483810249676,0.012204298100242341,0.0034132173743914767,0.005972533012244873,0.0034338729588753642,0.0027270970653226444,0.004683633532531046,0.00878356381968817,0.01451427419579496,0.0065124641706086695,1.0,0.014035335786662747,0.0019168968353966247,0.007917331971624676,0.023744738444261886,0.007907245022499159,0.0022995541826688858,-0.002230558444492649,0.01972700175086033,0.0013328122930230891,-0.0012646077151604051,-0.0014641972741468205,0.003573317499931674
CAX3,0.0026615494843960385,0.007885102007692827,0.008339150388362242,0.00811719713420476,0.009639449660599472,0.019001351553939932,0.011138423148159769,-0.006675088706130123,0.007328658090038494,-0.0009354916673110064,0.006849933805720714,0.0066891499934067815,0.014035335786662745,1.0,0.004213717674917237,0.01512664210490445,-0.0038769786734146735,0.014793264903712841,0.012608498600005817,0.007435588840193824,0.0046505838999481896,0.018913234486534695,0.01137591212806401,0.013373086894786633,-0.005395054355583821
NRT2.1,-0.0015790094562754908,-0.0018914826990040865,0.0037035669542672353,-0.0010353763844982557,-0.008593015582855003,-0.004116603435275147,-0.00418910525353202,0.0003853583723712963,0.007684608226174266,-0.0015601148691122729,-0.0006594719980205372,-0.0021399471077239956,0.0019168968353966247,0.004213717674917236,0.9999999999999998,-0.0017622805773398137,-0.003086289891671597,0.010223152602048058,0.0059415391511380335,0.004377584144281004,0.000866701545760944,0.004346161908661292,0.0037096388277700286,-0.0006208875391914531,0.005503127439995911
SOS1,0.004697149253965236,0.024569663652702568,0.008338268584967347,0.003999074197115537,0.015482739647466442,0.006665486020977307,0.003945685980574066,0.008903587337061217,0.012905756728546883,0.002010290018336877,0.004710083187352063,0.01333002556595236,0.007917331971624676,0.01512664210490445,-0.0017622805773398137,1.0,0.004465923226232045,0.03172085134900312,-0.0016250253842252753,-0.0007044198809723687,0.005018124548386503,0.003185709940584194,0.01041161436237189,0.0019468639524049317,0.0010671021492246783
ANNAT1,0.0074404273893910675,0.01730258479081016,0.014029086547079534,0.025508455835438367,0.0067787431656886185,-0.013384531424509996,-0.005932245566186941,0.003917516520481228,0.009583075476991006,0.04858934328955487,0.08484849269474137,0.02976841514613978,0.023744738444261886,-0.003876978673414673,-0.0030862898916715967,0.004465923226232045,1.0,0.006139431335865873,-0.008641405383152981,-0.002119892447452579,0.0030454164782954636,-6.237674854766694e-05,0.006245621352915818,0.021683644314690397,-0.004596639541577573
AKT1,0.009148783228455316,0.0551182225896267,0.016622283629923403,0.015462101595599805,0.025820241100979836,-0.016116537646806747,0.021390574763775108,-0.0006885228367831384,0.03398180989069281,0.010231161268710562,0.003360135606334621,0.01697276510327553,0.007907245022499159,0.01479326490371284,0.010223152602048058,0.03172085134900312,0.006139431335865873,1.0,-0.0011241893814790415,-0.0013195692156263744,0.023908664693671706,-0.013159937621545662,0.0050705211668273225,0.0027218584814576404,0.0011685197989741482
AKT2,0.015590488749754286,-0.004808831167483053,0.01737479836060687,0.008650150937453771,0.00423486686466173,0.006428033815152012,0.0028691461140914164,-0.00011899049612732071,0.017832177397292478,0.0003586798270942161,-0.005774718496667212,0.013742200752927518,0.002299554182668886,0.012608498600005817,0.0059415391511380335,-0.0016250253842252755,-0.008641405383152981,-0.0011241893814790413,1.0,0.035872723070222705,-0.00595851434786192,0.0075773582806075305,0.010210589301129924,-0.0018573146519614615,0.011949848740263
GORK,-0.0020617186428348398,-0.005084866718040521,-0.003858547383163589,0.0034878478872033304,-0.0032376582042686845,0.0032874929200060743,-0.004508905303130946,0.005823167483464252,0.014138950470296442,0.003134856544971723,-0.003750877033111966,-0.008882090020493963,-0.002230558444492649,0.007435588840193825,0.004377584144281004,-0.0007044198809723688,-0.002119892447452579,-0.0013195692156263744,0.035872723070222705,0.9999999999999999,0.00468096903569425,0.002429300581630578,1.0080436350385918e-05,-0.0007503260843051118,0.027751196935099403
KAT1,0.00029415701337488407,0.02148397028177153,0.0024147046024124252,0.007265783080138521,0.023103845743094868,-0.009934006942152396,-0.0006315779670650341,-0.002829752084018837,0.004967329756001298,-0.0008106658656512411,0.004574906836696131,0.005236890969203983,0.01972700175086033,0.0046505838999481896,0.000866701545760944,0.0050181245483865025,0.0030454164782954636,0.02390866469367171,-0.00595851434786192,0.00468096903569425,0.9999999999999998,-0.006209096140293922,0.0030306074001928388,-0.0011167214218413596,0.010352054395971129
KAT2,0.008866321701990977,-0.012028145114011153,0.0058250857457316264,0.0020167150506585213,0.008328852772816156,0.02446322997277437,-0.0007533840125461836,0.00026569159996588717,-0.003232060490092435,0.009008255411301945,-0.004420601882883818,-0.003077926240242287,0.0013328122930230891,0.0189132344865347,0.004346161908661292,0.0031857099405841935,-6.237674854766694e-05,-0.013159937621545662,0.007577358280607531,0.002429300581630578,-0.006209096140293922,1.0,0.030194123740393014,-0.0024062243728181767,-0.0018240514600791186
KC1,-0.0023270730763173745,0.004148976188201814,0.004288024634139735,0.01136002727744205,0.01977924883236131,0.02468380985626432,0.021099560914221563,0.011667133495226177,0.014887743582895172,-0.0005018608533654473,0.00899010154580644,0.006915204050629079,-0.0012646077151604053,0.01137591212806401,0.0037096388277700286,0.01041161436237189,0.006245621352915817,0.0050705211668273225,0.010210589301129924,1.0080436350385918e-05,0.003030607400192839,0.030194123740393014,1.0,0.004381221452550824,-0.004097556497469604
HSP22.0,-0.0022949205407641476,0.0024749305702072002,0.020698356055131584,-0.0022401065589581918,-0.00011969652653749457,0.005711163080796874,-0.002727507418255643,-0.001419466329928376,0.014134665364676745,0.004330865029031765,0.02745572641841467,0.011889560682568025,-0.0014641972741468202,0.013373086894786631,-0.0006208875391914531,0.001946863952404932,0.021683644314690397,0.0027218584814576404,-0.0018573146519614615,-0.0007503260843051118,-0.0011167214218413596,-0.0024062243728181767,0.004381221452550824,0.9999999999999998,-0.000680694990977758
TRAF-like,0.004242510137067229,0.000643524681495119,0.0041009571676472265,0.008197941811134838,-0.0028587782583936153,-0.009327272520384275,0.01070244737959633,0.002562697124226467,0.010097539029428048,-0.0030774069548814703,-0.005649888444305708,0.0005108207593864152,0.0035733174999316736,-0.005395054355583821,0.005503127439995912,0.0010671021492246783,-0.004596639541577574,0.001168519798974148,0.011949848740262997,0.027751196935099406,0.010352054395971129,-0.0018240514600791184,-0.004097556497469604,-0.000680694990977758,1.0
