group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,AT5G53460,14.579021,0.48601368,3.819506105363202e-48,2.8487149702500546e-44,0.8885245901639345,0.8672999424294761
0,AT3G09260,10.654319,0.4135921,1.6645917169407313e-26,3.7245239666548863e-23,0.8222950819672131,0.7982153137593552
0,AT5G03380,8.663995,0.44956183,4.5551362826017324e-18,4.246715596800574e-15,0.578032786885246,0.5400115141047783
0,AT3G15950,7.6014953,0.42051467,2.927282546227335e-14,1.169606195925654e-11,0.5819672131147541,0.5515256188831318
0,AT4G30190,7.0350285,0.3860313,1.992204863110631e-12,5.280965880364288e-10,0.5436065573770492,0.5164075993091537
0,AT3G22200,6.6655173,0.7409375,2.6373449239437066e-11,5.774127459298084e-09,0.28065573770491803,0.21934369602763384
0,AT4G37410,6.533329,0.6163888,6.432357037956124e-11,1.2624911291602481e-08,0.3442622950819672,0.29389752446747264
0,AT4G36648,6.4160523,0.22847211,1.3985322553629933e-10,2.5235612269150788e-08,0.720983606557377,0.7091249280368451
0,AT2G32240,5.8531938,0.27417904,4.8222121334552585e-09,6.095875507687086e-07,0.5704918032786885,0.5575705238917674
0,AT2G01530,5.7068014,0.61198634,1.1511899758818054e-08,1.377426508575155e-06,0.3078688524590164,0.2602187679907887
0,AT1G78000,5.6173954,0.6539773,1.9385763422954153e-08,2.2358580236525728e-06,0.2819672131147541,0.23186528497409326
0,AT1G60940,4.919933,0.55721354,8.657397090155441e-07,7.227957458665223e-05,0.28065573770491803,0.23805411629245826
0,AT4G10380,4.845822,0.67578346,1.2608848189895613e-06,0.00010075820651746941,0.2380327868852459,0.1895509499136442
0,AT1G66200,4.7630873,0.33751506,1.9065334046333557e-06,0.0001455927813265233,0.4462295081967213,0.4286125503742084
0,AT5G45510,4.610983,0.19551022,4.0076959033405935e-06,0.00028467363757855803,0.578688524590164,0.5827576280944157
0,AT2G16586,4.40833,0.11348068,1.0417074154337702e-05,0.0006510671346461063,0.8318032786885245,0.8372193436960277
0,AT1G03080,4.393753,0.19376552,1.1141029234670976e-05,0.0006905277815118091,0.5373770491803279,0.5434657455382844
0,AT5G65210,4.2058616,0.45177403,2.6008947586924982e-05,0.0014255151788066375,0.30098360655737705,0.26827864133563617
0,AT1G23490,4.1342645,0.9174184,3.560933842015474e-05,0.0018880543771349816,0.1478688524590164,0.10189982728842832
0,AT2G45920,3.921629,0.37595424,8.79523413295993e-05,0.004204986404379881,0.3340983606557377,0.31318364997121473
0,AT2G36380,3.9207823,0.49735332,8.826194136057368e-05,0.0042107909124580725,0.27147540983606555,0.2429476108232585
0,AT2G19110,3.873387,0.5265019,0.00010733314211816105,0.004997748703704974,0.24754098360655738,0.2141623488773748
0,AT1G70320,3.7623265,0.11005763,0.00016834008862154294,0.00734231868013065,0.6344262295081967,0.6414795624640184
0,AT1G13440,3.747159,0.16980986,0.00017884876276477837,0.007743562047231808,0.5262295081967213,0.5300805987334485
0,AT3G16460,3.7385912,0.19004889,0.00018505434387969139,0.007947391447808243,0.5459016393442623,0.5428900402993667
0,AT1G05570,3.7045047,0.49003178,0.00021180418561536708,0.00892127784482564,0.25672131147540983,0.22869890616004607
0,AT5G11090,3.6553447,0.35346904,0.00025683666152614016,0.010448582366631612,0.3285245901639344,0.31160046056419116
0,AT4G15180,3.4739852,0.13294704,0.0005127895291723182,0.01844640790230003,0.5491803278688525,0.5549798503166379
0,AT1G30400,3.4573727,0.32012144,0.0005454699734224168,0.019281027891511177,0.3481967213114754,0.33736327000575705
0,AT3G01420,3.394964,0.41203132,0.000686376014921284,0.02344681425017363,0.2901639344262295,0.2684225676453656
0,AT1G32230,3.2307212,0.1790918,0.001234783476474519,0.03842598092644974,0.4822950819672131,0.4863270005757052
0,AT4G27860,3.0545201,0.5149815,0.002254208105865159,0.06181115976560408,0.19573770491803277,0.1669545192861255
0,AT3G53480,3.0023878,0.44343218,0.0026787081093763328,0.07076280277130513,0.23672131147540984,0.2134427173287277
0,AT3G25840,2.9548569,0.034680672,0.003128140824881381,0.08008082545964942,0.7255737704918033,0.7487046632124352
0,AT5G26290,2.9511619,0.6646931,0.003165808998330397,0.0807484448895822,0.1419672131147541,0.10938399539435809
0,AT1G07610,2.8520668,0.26168615,0.00434359725854094,0.10317196248392094,0.3377049180327869,0.32369027058146227
0,AT5G24530,2.792232,0.42291605,0.005234582032481857,0.11993541984487115,0.2304918032786885,0.20898100172711573
0,AT2G42270,2.7258687,0.12083182,0.006413249515348956,0.13910423945688707,0.5052459016393442,0.5100748416810593
0,AT5G52830,2.7141593,0.7804669,0.006644423745780904,0.14221331557284492,0.10950819672131147,0.07843983880253311
0,AT2G33435,2.5973716,0.045016833,0.009394021330062298,0.18309340353671072,0.6377049180327868,0.6607656879677605
0,AT2G01008,2.578938,0.06413048,0.009910454753879663,0.190334526451679,0.9472131147540983,0.9454519286125503
0,AT2G29995,2.471467,0.46168154,0.013455992277172457,0.2358192645005365,0.18885245901639344,0.16753022452504318
0,AT3G09220,2.4668577,0.5619499,0.013630448037412255,0.23789491016934416,0.1540983606557377,0.12982153137593552
