group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
5,AT5G40730,10.926431,5.947294,8.617195116747251e-28,8.033739197384157e-25,0.47959183673469385,0.039889818404407265
5,AT5G44610,10.813234,4.521954,2.979738551180331e-27,2.4693203734318483e-24,0.4897959183673469,0.053662517853499285
5,AT1G30870,10.644591,7.4233093,1.847936954087517e-26,1.3337932047647807e-23,0.4489795918367347,0.007855539685778413
5,AT5G17390,10.387795,6.2238045,2.8179077518723447e-25,1.8544319396512857e-22,0.44387755102040816,0.013976739440930423
5,AT1G20440,10.335334,1.83561,4.877092036177594e-25,3.117855265984962e-22,0.7295918367346939,0.5049989798000408
5,AT1G70460,10.209929,5.8940864,1.78995163092002e-24,1.1125046594954291e-21,0.4387755102040816,0.017037339318506428
5,AT3G60330,10.163616,5.737123,2.881845048402078e-24,1.7427373772431488e-21,0.4387755102040816,0.01826157926953683
5,AT1G23720,10.119915,5.590446,4.508057392222457e-24,2.654415372394144e-21,0.4387755102040816,0.022954499081820037
5,AT4G30190,10.104881,1.7998576,5.2558978181285745e-24,3.015402914887868e-21,0.75,0.5201999591920017
5,AT4G36520,10.022666,1.8444893,1.2118953883926027e-23,6.779039828821121e-21,0.75,0.6912874923485003
5,AT5G57625,9.971591,6.863599,2.0295059049390307e-23,1.1075657225124589e-20,0.42346938775510207,0.011834319526627219
5,AT4G40090,9.951471,6.9880567,2.4848118885470964e-23,1.3237539525295544e-20,0.42346938775510207,0.013976739440930423
5,AT5G14330,9.885951,6.807756,4.7901088656974264e-23,2.435879224317725e-20,0.42346938775510207,0.01877167924913283
5,AT5G35190,9.7832155,7.1386933,1.3291932721110166e-22,6.465369448583477e-20,0.413265306122449,0.007651499693940012
5,AT5G17820,9.746062,6.055618,1.9176204328161512e-22,9.129097273247103e-20,0.41836734693877553,0.016017139359314425
5,AT1G33700,9.688078,4.7509236,3.3884601740206047e-22,1.5795165915356466e-19,0.4336734693877551,0.040297898388084064
5,AT5G51060,9.682591,4.6300516,3.575356831532213e-22,1.632624675623128e-19,0.4336734693877551,0.03784941848602326
5,AT3G54870,9.552363,5.302601,1.2677115521544478e-21,5.351895467821844e-19,0.41836734693877553,0.027953478881860845
5,AT2G22470,9.496728,6.1198835,2.165898779384199e-21,8.974441701615083e-19,0.40816326530612246,0.016323199347072027
5,AT2G47730,9.442717,2.451611,3.6323757098768414e-21,1.4777164819726242e-18,0.5663265306122449,0.23913487043460518
5,AT4G33880,9.367599,4.991531,7.420146269334941e-21,2.964745942435166e-18,0.413265306122449,0.027341358906345644
5,AT4G02270,9.297117,7.2388196,1.443054199139196e-20,5.5669547768516395e-18,0.39285714285714285,0.008263619669455213
5,AT4G26010,9.265475,6.8429112,1.9421054858390473e-20,7.36518817722859e-18,0.39285714285714285,0.009997959600081615
5,AT1G62980,9.177373,7.021088,4.4173535369958833e-20,1.6337011560772958e-17,0.3877551020408163,0.007447459702101612
5,AT1G07610,9.167201,2.5322902,4.8546092152520794e-20,1.7519658256655692e-17,0.576530612244898,0.3229953070801877
5,AT5G19790,9.146244,6.693102,5.894758390276416e-20,2.0935749044830923e-17,0.3877551020408163,0.008671699653132013
5,AT1G54410,8.982911,1.0273752,2.636951393193346e-19,9.07719806503094e-17,0.8673469387755102,0.7942256682309733
5,AT5G44020,8.963029,1.731702,3.1587957656804777e-19,1.0708796251075861e-16,0.6938775510204082,0.47786166088553356
5,AT5G02350,8.845022,4.62685,9.151012973170184e-19,3.056028586189297e-16,0.3979591836734694,0.036829218526831256
5,AT3G18780,8.732764,2.8141909,2.4852349621382356e-18,8.177519452623974e-16,0.4846938775510204,0.16751683329932668
5,AT2G47000,8.646062,2.5480118,5.330740001099066e-18,1.703932964637023e-15,0.5,0.17139359314425628
5,AT1G07590,8.568819,2.297879,1.0455163102639211e-17,3.2490871447437825e-15,0.6428571428571429,0.4425627422974903
5,AT3G14940,8.554023,3.1555693,1.1887126306595595e-17,3.643485631644883e-15,0.4489795918367347,0.1297694348092226
5,AT4G00680,8.438141,6.763761,3.2242559862626624e-17,9.619030359016942e-15,0.35714285714285715,0.0069373597225056115
5,AT3G13520,8.414347,3.9786415,3.9509021407990946e-17,1.1480705896153214e-14,0.4030612244897959,0.07437257702509692
5,AT3G09925,8.349776,7.209282,6.839247861505596e-17,1.961899626938304e-14,0.3520408163265306,0.005203019791879209
5,AT5G49680,8.258975,3.4282331,1.4692898921798925e-16,4.109420167190637e-14,0.40816326530612246,0.08437053662517853
5,AT4G34131,8.0176,3.0369449,1.0783119689755166e-15,2.9786704081268127e-13,0.413265306122449,0.09538869618445216
5,AT1G62660,7.9992547,3.1169097,1.251743694316435e-15,3.3744295373891853e-13,0.40816326530612246,0.09334829626606815
5,AT2G22170,7.9350214,3.800575,2.104586878158011e-15,5.60596802366494e-13,0.37755102040816324,0.061620077535196896
5,AT2G34910,7.9078164,6.2658935,2.619431923058181e-15,6.895269326873741e-13,0.336734693877551,0.008671699653132013
5,AT2G44790,7.8779116,2.8955114,3.328984351691547e-15,8.661165682453297e-13,0.413265306122449,0.09946949602122016
5,AT3G26690,7.84547,2.8397927,4.3133523420782084e-15,1.096718848340908e-12,0.42346938775510207,0.12415833503366659
5,AT4G37070,7.7852354,2.7472007,6.958341679806684e-15,1.7493583717491523e-12,0.42346938775510207,0.11987349520506019
5,AT5G16910,7.7288127,4.024723,1.0855417492549905e-14,2.6691205098440015e-12,0.35714285714285715,0.04295041828198327
5,AT5G05500,7.6186914,7.2805686,2.5626017514515717e-14,6.165399375132142e-12,0.32142857142857145,0.005203019791879209
5,AT2G29620,7.5969596,5.0820093,3.0316908763763326e-14,7.216391846693664e-12,0.33163265306122447,0.017343399306264027
5,AT4G26690,7.5712786,3.377645,3.6956792134188015e-14,8.704297094762703e-12,0.37244897959183676,0.07243419710263212
5,AT1G73860,7.5621185,4.701773,3.9655627184647116e-14,9.147367610891538e-12,0.336734693877551,0.02570903897163844
5,AT1G49240,7.5012097,2.7315729,6.323161154404332e-14,1.4330554268189483e-11,0.41836734693877553,0.13997143440114262
5,AT5G49080,7.5008473,7.147809,6.340669821455905e-14,1.4330554268189483e-11,0.3163265306122449,0.004692919812283207
5,AT5G58320,7.364433,2.9335003,1.7790183230872182e-13,3.941142077136288e-11,0.3877551020408163,0.09753111609875535
5,AT2G24980,7.3303914,6.478683,2.2948132092731623e-13,5.03396525073402e-11,0.3112244897959184,0.007039379718424811
5,AT5G24880,7.282929,6.04713,3.266494626386856e-13,7.09590458887436e-11,0.3112244897959184,0.009283819628647215
5,AT3G04120,7.2706323,2.4396253,3.5780926702951713e-13,7.697033333824095e-11,0.4387755102040816,0.17557641297694349
5,AT1G45145,7.266158,5.4251785,3.698552942543402e-13,7.807086989566852e-11,0.3163265306122449,0.01764945929402163
5,AT3G49960,7.221295,6.542806,5.149483500087061e-13,1.0489932518435266e-10,0.30612244897959184,0.006121199755152009
5,AT5G13250,7.221095,4.230506,5.157061796772644e-13,1.0489932518435266e-10,0.33163265306122447,0.038461538461538464
5,AT1G53340,7.202325,4.091618,5.919445088380278e-13,1.1823547662211395e-10,0.33163265306122447,0.038257498469700064
5,AT5G19800,7.164697,7.665064,7.795869729424038e-13,1.516805088659677e-10,0.3010204081632653,0.0033666598653336053
5,AT3G05890,7.131356,3.6952636,9.93850113525677e-13,1.9170169215635364e-10,0.34183673469387754,0.05519281779228729
5,AT4G18640,6.821424,3.6799133,9.01424355228944e-12,1.626562092600615e-09,0.32142857142857145,0.042236278310548866
5,AT5G06300,6.8054657,2.8583148,1.0072288602116676e-11,1.788630614860005e-09,0.3622448979591837,0.09396041624158336
5,AT5G54040,6.745144,2.7453573,1.5287544457213004e-11,2.6723344314854763e-09,0.3673469387755102,0.10467251581309937
5,AT5G58010,6.730798,6.4568577,1.6873551986948235e-11,2.9267110519997423e-09,0.2857142857142857,0.006121199755152009
5,AT3G52930,6.6833224,3.0144746,2.3358476672499893e-11,4.0203531965168085e-09,0.35714285714285715,0.10099979596000816
5,AT3G56240,6.6500435,3.1443565,2.9300611079336575e-11,5.00458910610806e-09,0.336734693877551,0.06988369720465211
5,AT2G19760,6.6466446,3.9061198,2.9984999820311595e-11,5.082684628632363e-09,0.3112244897959184,0.041726178330952865
5,AT1G78260,6.640821,3.0212786,3.119405766117011e-11,5.2478724824712876e-09,0.34183673469387754,0.07722913691083452
5,AT1G08340,6.5610666,5.125675,5.342417461819027e-11,8.70781342908451e-09,0.2857142857142857,0.013568659457253622
5,AT2G12400,6.55963,3.2961905,5.394156307692775e-11,8.70781342908451e-09,0.32142857142857145,0.05468271781269129
5,AT3G54040,6.5592046,3.9707503,5.4095466665597626e-11,8.70781342908451e-09,0.30612244897959184,0.04039991838400327
5,AT3G21180,6.487111,5.3315496,8.749783746720088e-11,1.3690658135165174e-08,0.28061224489795916,0.011732299530708019
5,AT1G65610,6.441073,3.945127,1.1863174920218166e-10,1.8433231863880655e-08,0.29591836734693877,0.02968781881248725
5,AT3G10710,6.366355,6.3392735,1.9357311091957972e-10,2.926485376233511e-08,0.27040816326530615,0.005917159763313609
5,AT3G12540,6.3396745,5.9961176,2.3025116202944444e-10,3.41183427179392e-08,0.27040816326530615,0.0069373597225056115
5,AT2G26420,6.320679,4.2461066,2.6041580538111136e-10,3.808368395687821e-08,0.2857142857142857,0.02417873903285044
5,AT5G61350,6.3147683,5.7474875,2.7056629363454237e-10,3.931117415631744e-08,0.27040816326530615,0.007957559681697613
5,AT2G22795,6.310582,1.4232566,2.779880232232625e-10,4.012891625561612e-08,0.5408163265306123,0.3749234850030606
5,AT5G39570,6.2970104,1.552786,3.03440611320657e-10,4.319360353929493e-08,0.49489795918367346,0.28055498877780044
5,AT2G27080,6.2903,4.454925,3.168534220405939e-10,4.43099707384893e-08,0.28061224489795916,0.020199959192001633
5,AT1G35720,6.2747164,3.3661885,3.5027222688829944e-10,4.837864862114629e-08,0.3112244897959184,0.05896755764129769
5,AT5G15650,6.2210803,3.6253538,4.937432734982801e-10,6.536985647647347e-08,0.29591836734693877,0.04213425831462967
5,AT1G07890,6.205297,1.9437791,5.459372151339805e-10,7.185497169778125e-08,0.413265306122449,0.1893491124260355
5,AT4G02940,6.1905885,2.028699,5.994008988327476e-10,7.806023148156057e-08,0.39285714285714285,0.14639869414405224
5,AT1G21310,6.1551976,1.3687599,7.498399896089713e-10,9.587239867143275e-08,0.5714285714285714,0.35115282595388697
5,AT5G19560,6.1540103,5.545622,7.554777792369699e-10,9.604440517288182e-08,0.2653061224489796,0.010099979596000817
5,AT1G66200,6.123581,1.6564487,9.149547201560497e-10,1.1436932475749359e-07,0.5510204081632653,0.4316466027341359
5,AT1G11910,6.1226935,1.7048445,9.20066076261401e-10,1.1436932475749359e-07,0.4489795918367347,0.236482350540706
5,AT3G53480,6.117695,1.6871992,9.493870223148922e-10,1.1671722321041601e-07,0.4489795918367347,0.21597633136094674
5,AT3G01720,6.0996118,3.5124063,1.0632626762761512e-09,1.3000274525507588e-07,0.29081632653061223,0.040297898388084064
5,AT5G03240,6.0824666,1.8152497,1.1834768930986975e-09,1.4391464936458347e-07,0.4336734693877551,0.22913691083452356
5,AT3G26440,6.079417,2.2716043,1.2062013788041392e-09,1.4588516676077088e-07,0.35714285714285715,0.11303815547847378
5,AT4G02390,6.0283556,3.3794487,1.6563638855008774e-09,1.9505864177937963e-07,0.29081632653061223,0.04335849826566007
5,AT2G47650,5.9872413,2.6735365,2.1343014572719243e-09,2.5002615238983933e-07,0.32142857142857145,0.07947357682105692
5,AT4G30670,5.9684086,4.75264,2.3957876863588973e-09,2.7890083416648983e-07,0.2653061224489796,0.019587839216486432
5,AT2G44110,5.967734,5.7554054,2.4057144578383256e-09,2.7890083416648983e-07,0.25510204081632654,0.0067333197306672105
5,AT2G30930,5.9129105,2.163774,3.3611470607799112e-09,3.8567007941000265e-07,0.3673469387755102,0.14701081411956743
5,AT4G15230,5.8607616,2.8444495,4.607489466026787e-09,5.180531497605496e-07,0.3163265306122449,0.08600285655988574
5,AT1G62570,5.8316193,3.2946162,5.489206793137085e-09,6.110497611763297e-07,0.2857142857142857,0.04743929810242808
5,AT4G38950,5.8116493,2.927923,6.186028099468905e-09,6.8520979567137e-07,0.3010204081632653,0.06804733727810651
5,AT2G22560,5.782457,3.6754868,7.361737832007245e-09,7.996062329668064e-07,0.27040816326530615,0.03162619873495205
5,AT1G76930,5.772097,3.4447365,7.829091819430112e-09,8.421919685564843e-07,0.2857142857142857,0.05488675780452969
5,AT5G43350,5.7613378,3.0564027,8.344996994736432e-09,8.93393817020228e-07,0.29591836734693877,0.0670271373189145
5,AT5G40510,5.742667,3.5829475,9.319667748503037e-09,9.929884089178832e-07,0.27040816326530615,0.03325851866965925
5,AT3G03050,5.707014,2.8704984,1.1497521453178731e-08,1.2077795423233525e-06,0.29591836734693877,0.0651907773923689
5,AT4G25090,5.7039022,3.5006883,1.1709508635918172e-08,1.2243002604143416e-06,0.27040816326530615,0.034278718628851255
5,AT1G79270,5.6702113,2.0641177,1.4262155180603323e-08,1.4638335879174282e-06,0.3520408163265306,0.125892674964293
5,AT1G04160,5.6349077,3.1818283,1.751518754265259e-08,1.7653257714723048e-06,0.28061224489795916,0.05376453784941849
5,AT3G15730,5.595393,1.6672122,2.2012228050007735e-08,2.16970750052389e-06,0.413265306122449,0.20852887165884512
5,AT1G55020,5.556316,2.6301734,2.7552802508835077e-08,2.680408504935586e-06,0.30612244897959184,0.08753315649867374
5,AT1G27180,5.5169888,2.2871456,3.4485771184910044e-08,3.3259445269929405e-06,0.32653061224489793,0.11048765558049378
5,AT4G01480,5.490683,3.8320448,4.0038242185063076e-08,3.812151782513984e-06,0.25510204081632654,0.029381758824729647
5,AT5G25890,5.4376345,3.0072935,5.399264964876959e-08,5.054751196197571e-06,0.2755102040816326,0.05396857784125689
5,AT4G11600,5.3369603,2.60578,9.451761360593926e-08,8.59687644078411e-06,0.29591836734693877,0.08692103652315854
5,AT5G65210,5.322302,1.3490067,1.0246237874063933e-07,9.281764066080182e-06,0.45408163265306123,0.27473984901040605
5,AT2G36830,5.187737,2.8951468,2.1286508985259089e-07,1.853251511848919e-05,0.2755102040816326,0.06998571720057131
5,AT5G43060,5.1787143,2.2038615,2.2342042714782502e-07,1.937609324586273e-05,0.30612244897959184,0.09814323607427056
5,AT4G02380,5.1131063,2.23509,3.1690385499800534e-07,2.6776934610690908e-05,0.3163265306122449,0.12130177514792899
5,AT3G58710,5.0994225,2.7412474,3.4069158341669515e-07,2.8233237699809457e-05,0.27040816326530615,0.0653948173842073
5,AT4G19200,5.097273,2.888535,3.445813814247081e-07,2.845021553275957e-05,0.2653061224489796,0.0602938175882473
5,AT1G76180,4.9050856,1.1614628,9.338667410749752e-07,7.230196654516461e-05,0.4897959183673469,0.33982860640685575
5,AT5G64400,4.8975124,2.3871527,9.705749942580124e-07,7.48848810224932e-05,0.28061224489795916,0.08559477657620894
5,AT1G19910,4.8578978,2.3161144,1.18638652028882e-06,8.84846613048745e-05,0.28061224489795916,0.08702305651907774
5,AT4G13615,4.8182955,2.4401672,1.4478978868656938e-06,0.00010621873842170459,0.2653061224489796,0.06804733727810651
5,AT3G62830,4.7804303,2.268722,1.7492030330686097e-06,0.00012666154648838235,0.2755102040816326,0.08151397673944093
5,AT1G72700,4.769908,1.7247603,1.8430994319084112e-06,0.00013175511114680736,0.33163265306122447,0.14690879412364824
5,AT4G26970,4.7188463,1.5676765,2.3718577017584302e-06,0.0001663241632831982,0.3622448979591837,0.1885329524586819
5,AT3G11420,4.63958,2.2381666,3.491186847999333e-06,0.00023528706543368997,0.27040816326530615,0.08406447663742093
5,AT3G01420,4.620797,1.2623914,3.8226873541187705e-06,0.0002545613974654985,0.42857142857142855,0.27198530912058766
5,AT4G30160,4.508239,1.0129759,6.536798767154108e-06,0.00041908559431253053,0.49489795918367346,0.35860028565598856
5,AT1G78380,4.365938,2.0669768,1.2657819718920513e-05,0.0007552499098955907,0.2755102040816326,0.10712099571516018
5,AT3G04810,4.3549037,1.5947043,1.3312543319237847e-05,0.0007901012115860658,0.32142857142857145,0.15098959396041625
5,AT4G39080,4.321425,1.5218003,1.550248103701354e-05,0.0008871304685503274,0.33163265306122447,0.17282187308712507
5,AT4G39090,4.2990932,1.2185408,1.7149832968353782e-05,0.0009716263809813841,0.40816326530612246,0.27678024892879005
5,AT3G49210,4.2990556,2.1455007,1.715273387654287e-05,0.0009716263809813841,0.25510204081632654,0.08273821669047134
5,AT3G14350,4.296719,1.7182959,1.7334482996950957e-05,0.0009769749548029663,0.30612244897959184,0.14813303407467865
5,AT1G47128,4.1931334,1.6804687,2.7512764900864768e-05,0.0014905523357308698,0.30612244897959184,0.15272393389104263
5,AT1G70410,4.1559305,1.3865467,3.239663075519897e-05,0.0017341497922190837,0.3469387755102041,0.20159151193633953
5,AT2G15970,4.1514316,1.8284659,3.304019169647615e-05,0.0017601768790682236,0.2857142857142857,0.131503774739849
5,AT5G04740,4.1334987,1.8341303,3.57282105650085e-05,0.0018809852032754474,0.2755102040816326,0.11324219547031218
5,AT1G06760,4.07289,1.842715,4.643343417238357e-05,0.002341732183949762,0.2653061224489796,0.10263211589471537
5,AT1G23440,4.0713024,1.8066447,4.675098495851065e-05,0.0023506815470711816,0.27040816326530615,0.10844725566210978
5,AT4G09000,4.046859,1.565616,5.190951136281754e-05,0.00259257883201572,0.3010204081632653,0.14486839420526423
5,AT2G34660,4.013343,1.22261,5.986492170248501e-05,0.002950391240293176,0.3622448979591837,0.20832483166700674
5,AT3G55610,4.0023956,1.8228735,6.27043738834689e-05,0.0030434064330642444,0.2602040816326531,0.09885737604570496
5,AT5G11740,3.9923482,2.0180535,6.54222444237192e-05,0.0031480058472703595,0.25510204081632654,0.10099979596000816
5,AT5G10960,3.9666672,1.5028384,7.288462943423103e-05,0.0034697735821083387,0.30612244897959184,0.15354009385839626
5,AT5G05400,3.8689177,1.686925,0.00010931952194659677,0.005074739218993989,0.2602040816326531,0.10212201591511937
5,AT1G03550,3.8411374,1.6496431,0.00012246551108936442,0.005649826413658823,0.27040816326530615,0.12048561518057539
5,AT2G36380,3.7927625,1.0965066,0.00014898060158083642,0.0066936565469301506,0.3877551020408163,0.2489287900428484
5,AT3G55440,3.6417644,1.5927193,0.00027077587140282545,0.011540209757406132,0.28061224489795916,0.14711283411548665
5,AT3G05880,3.5703828,1.3610973,0.00035645972180743424,0.014580962112324207,0.3010204081632653,0.16629259334829627
5,AT5G55550,3.426508,1.397416,0.0006113959705548899,0.023147182472361524,0.27040816326530615,0.13742093450316262
5,AT4G32020,3.3518398,1.2929043,0.0008027644441502739,0.028924081220390304,0.29591836734693877,0.17139359314425628
5,AT5G63790,3.2077525,1.2217975,0.001337766370158476,0.044018415488670436,0.2857142857142857,0.16282391348704345
5,AT4G19160,-4.2329354,-1.0582583,2.3066072712549515e-05,0.001268067265216942,0.3010204081632653,0.4592940216282391
5,AT5G46110,-4.2331977,-1.0839868,2.30391619029653e-05,0.001268067265216942,0.25510204081632654,0.4373597225056111
5,AT1G79040,-4.38737,-1.0505353,1.1472939818557576e-05,0.0006900726570973812,0.3163265306122449,0.48612528055498877
5,AT1G15820,-4.408065,-1.1257211,1.0429831799737766e-05,0.000630722936538196,0.2755102040816326,0.45745766170169355
5,AT5G01530,-4.53187,-1.0431541,5.8463793283496815e-06,0.00037916735499079454,0.3520408163265306,0.5343807386247704
5,AT1G59870,-4.536519,-1.1733363,5.719036387209081e-06,0.00037198674175524185,0.27040816326530615,0.4484799020608039
5,AT2G39580,-4.601452,-1.0084007,4.195558429832311e-06,0.0002777385203180413,0.3622448979591837,0.5474392981024281
5,AT2G29290,-4.6972146,-1.174197,2.6373335353257904e-06,0.000182694544436268,0.27040816326530615,0.45857988165680474
5,AT4G14760,-4.72462,-1.1636617,2.305461186929388e-06,0.00016221601904888383,0.2857142857142857,0.4671495613140175
5,AT3G61470,-4.888377,-1.0813831,1.0167053293239138e-06,7.764089332294392e-05,0.39285714285714285,0.5979391960824322
5,AT2G41430,-4.9698935,-1.0404035,6.698965928925205e-07,5.2777944598486425e-05,0.4030612244897959,0.591715976331361
5,AT3G15950,-5.238036,-1.1560416,1.622941742770279e-07,1.4525328597793997e-05,0.37755102040816324,0.5644766374209345
5,AT4G10340,-5.2915473,-1.0540526,1.2128578798842923e-07,1.0898672715827726e-05,0.45918367346938777,0.6645582534176698
5,AT3G56860,-5.368927,-1.1355404,7.920638577152524e-08,7.233644414848478e-06,0.37244897959183676,0.5627422974903081
5,AT2G22990,-5.43451,-1.17156,5.494718008452467e-08,5.1226798099634975e-06,0.3826530612244898,0.590695776372169
5,AT5G13630,-5.530485,-1.3963104,3.1934637205480917e-08,3.0932359630850023e-06,0.25510204081632654,0.48418690063252395
5,AT1G08380,-5.5796723,-1.4369323,2.4097210856679863e-08,2.354476388289135e-06,0.25510204081632654,0.4796980208120792
5,AT2G28290,-5.609602,-1.1260192,2.0279241048987684e-08,2.0154323554830675e-06,0.42857142857142855,0.633544174658233
5,AT1G10760,-5.647855,-1.2063552,1.624625160443779e-08,1.6448410843859528e-06,0.4030612244897959,0.6235462150581514
5,AT2G16940,-5.7807574,-1.0509274,7.436503226099334e-09,8.038249260095294e-07,0.5153061224489796,0.7132217914711283
5,AT5G54270,-5.948539,-1.191564,2.7054678156230284e-09,3.1203526997198584e-07,0.4489795918367347,0.6679249132830035
5,AT1G29910,-6.0726314,-1.0532446,1.2583099699749516e-09,1.513692773020943e-07,0.673469387755102,0.8543154458273822
5,AT3G13750,-6.1217685,-1.4232566,9.254230397912446e-10,1.1439967135540939e-07,0.3112244897959184,0.5466231381350745
5,AT1G26580,-6.141001,-1.2582895,8.200297492098493e-10,1.0307958223915943e-07,0.3622448979591837,0.5702917771883289
5,AT1G61520,-6.1496363,-1.4223632,7.766075866283168e-10,9.817285169948356e-08,0.32142857142857145,0.5736584370536625
5,AT5G38410,-6.174093,-1.2855493,6.654454809158534e-10,8.557093468673689e-08,0.4489795918367347,0.6826157926953683
5,AT3G45780,-6.1895013,-1.4830718,6.035494992764237e-10,7.806023148156057e-08,0.2857142857142857,0.5301979187920832
5,AT3G48360,-6.1897635,-1.4846197,6.025455552522624e-10,7.806023148156057e-08,0.2653061224489796,0.520914099163436
5,AT1G80930,-6.221418,-1.4748509,4.926824401400284e-10,6.536985647647347e-08,0.2857142857142857,0.5437665782493368
5,AT2G15050,-6.2284408,-1.6529216,4.71099690040549e-10,6.388004229017718e-08,0.27040816326530615,0.5043868598245256
5,AT2G01020,-6.2645564,-1.1348836,3.7388795313882643e-10,5.1323576389455466e-08,0.6377551020408163,0.824117527035299
5,AT1G70620,-6.305858,-1.2815148,2.86601233498584e-10,4.1107067945710364e-08,0.39285714285714285,0.6273209549071618
5,AT3G24929,-6.323941,-1.4524957,2.549750281740973e-10,3.7533330627601494e-08,0.30612244897959184,0.5444807182207713
5,AT3G54890,-6.370304,-1.0819523,1.886539145746817e-10,2.8715179174207506e-08,0.6071428571428571,0.7912670883493165
5,AT4G26630,-6.4081564,-1.1214604,1.4728955886233587e-10,2.2572629311950446e-08,0.5714285714285714,0.7641297694348093
5,AT2G30600,-6.433775,-1.3570356,1.244731132962531e-10,1.920748903450802e-08,0.37244897959183676,0.6042644358294226
5,AT2G16586,-6.5370855,-1.3196298,6.272916770960575e-11,1.0025465196445919e-08,0.5918367346938775,0.840440726382371
5,AT2G39730,-6.5898967,-1.3517475,4.4013237625034834e-11,7.294786606371514e-09,0.3979591836734694,0.6324219547031218
5,AT1G20620,-6.784896,-1.4041045,1.1617013287598054e-11,2.046698207165405e-09,0.3826530612244898,0.6138543154458274
5,AT3G09260,-6.826223,-1.1564728,8.717951347502007e-12,1.5858874910598162e-09,0.6530612244897959,0.8086104876555805
5,AT1G35115,-6.8956046,-1.6073698,5.363614593126628e-12,9.83695709190232e-10,0.28061224489795916,0.5619261375229545
