"Interaction_name","total_comm","Signal"
"AT1G68400_AT4G26540",2.5381827542981,""
"AT4G26540_AT1G68400",2.5381827542981,""
"AT1G53440_AT2G01820",2.50611437130022,""
"AT2G01820_AT1G53440",2.50611437130022,""
"AT4G22540_AT4G23650",2.48066092231087,"Ca2+"
"AT1G17280_AT5G49760",2.47364624820957,""
"AT3G48360_AT4G09570",2.47279539679608,"Ca2+"
"AT1G31812_AT5G10290",2.47182608868356,""
"AT4G32650_AT2G26650",2.45719773755537,"K+"
"AT1G31812_AT1G70520",2.45643011826906,""
"AT1G17280_AT3G14350",2.41320227419336,""
"AT1G59870_AT3G43810",2.4020043864869,"Ca2+"
"AT3G19820_AT5G57940",2.39630707329628,"Ca2+"
"AT1G31812_AT2G26730",2.39335253505706,""
"AT1G75820_AT4G26540",2.38656706965984,""
"AT4G26540_AT1G75820",2.38656706965984,""
"AT4G33010_AT5G63860",2.37691170947101,""
"AT4G11110_AT1G04400",2.37219834651562,""
"AT1G68400_AT5G49760",2.35897030436277,""
"AT5G49760_AT1G68400",2.35897030436277,""
"AT4G13020_AT3G51920",2.35187281897094,"Ca2+"
"AT4G00710_AT4G39400",2.33051718339682,"BR"
"AT1G60800_AT1G63430",2.31193368048585,""
"AT1G63430_AT1G60800",2.31193368048585,""
"AT1G68400_AT3G14350",2.30086380897592,""
"AT3G14350_AT1G68400",2.30086380897592,""
"AT5G42080_AT5G35750",2.27495438023903,"CTK"
"AT1G34210_AT5G49760",2.2749215377108,""
"AT5G49760_AT1G34210",2.2749215377108,""
"AT1G09970_AT5G10290",2.2621679520443,""
"AT5G10290_AT1G09970",2.2621679520443,""
"AT1G60800_AT2G01820",2.24586765230042,""
"AT2G01820_AT1G60800",2.24586765230042,""
"AT1G42970_AT3G21630",2.24400515769985,"chitin"
"AT2G31360_AT1G31420",2.23491154543983,""
"AT1G09970_AT3G28040",2.23438555738032,""
"AT3G28040_AT1G09970",2.23438555738032,""
"AT4G18710_AT3G23750",2.21554834301173,""
"AT4G39400_AT5G65700",2.21553110152183,""
"AT5G65700_AT4G39400",2.21553110152183,"BR"
"AT4G13020_AT3G51800",2.19865136087371,"Ca2+"
"AT4G00710_AT1G53440",2.19277775092175,""
"AT1G07560_AT4G26540",2.18571962895729,""
"AT4G26540_AT1G07560",2.18571962895729,""
"AT1G07560_AT1G60800",2.16803406570435,""
"AT1G60800_AT1G07560",2.16803406570435,""
"AT1G72300_AT4G03390",2.16637139897089,""
"AT4G03390_AT1G72300",2.16637139897089,""
"AT4G22200_AT2G26650",2.16279379816109,"K+"
"AT5G54810_AT2G16640",2.15660481033219,""
"AT3G14350_AT2G20850",2.11951032352457,""
"AT3G17510_AT5G24270",2.11892492557938,"Ca2+"
"AT1G63430_AT3G14350",2.11173104320267,""
"AT3G14350_AT1G63430",2.11173104320267,""
"AT2G32950_AT5G63860",2.11064073983453,""
"AT5G56030_AT5G21274",2.1064301253053,"Ca2+"
"AT1G53440_AT5G65700",2.08315249033855,""
"AT5G65700_AT1G53440",2.08315249033855,""
"AT4G39400_AT5G48380",2.07389276079905,""
"AT5G48380_AT4G39400",2.07389276079905,"BR"
"AT4G25570_AT2G16640",2.05823931818229,""
"AT5G57630_AT5G55990",2.05193201629169,"Ca2+"
"AT1G09970_AT1G63430",2.03620115312677,""
"AT1G63430_AT1G09970",2.03620115312677,""
"AT1G27190_AT4G39400",2.03298996179286,"BR"
"AT1G17280_AT1G31420",2.0229116037832,""
"AT3G01090_AT1G05200",2.02208708467642,""
"AT4G18700_AT5G24270",2.02091619795432,"Ca2+"
"AT1G53430_AT2G41820",2.01362538687191,""
"AT2G41820_AT1G53430",2.01362538687191,""
"AT5G56030_AT5G57360",2.01051727480922,""
"AT4G26090_AT4G08850",1.96205609618018,""
"AT3G28040_AT4G03390",1.95559738059482,""
"AT4G03390_AT3G28040",1.95559738059482,""
"AT4G30190_AT4G30360",1.95510744932068,"Ca2+"
"AT1G31420_AT1G70520",1.95257921280789,""
"AT1G70520_AT1G31420",1.95257921280789,""
"AT2G32950_AT5G35840",1.95096927198482,""
"AT1G72300_AT5G46330",1.9374945443405,"flg22"
"AT5G46330_AT1G72300",1.9374945443405,""
"AT2G16640_AT5G05000",1.92889571259206,""
"AT5G05000_AT2G16640",1.92889571259206,""
"AT1G31420_AT1G68400",1.92733000068533,""
"AT1G68400_AT1G31420",1.92733000068533,""
"AT3G14350_AT5G16000",1.91722861033701,""
"AT5G16000_AT3G14350",1.91722861033701,""
"AT3G11410_AT5G53160",1.91125652222214,"ABA"
"AT1G07560_AT1G09970",1.91063203331717,""
"AT1G09970_AT1G07560",1.91063203331717,""
"AT1G48480_AT4G39400",1.90962121335109,"BR"
"AT4G39400_AT1G48480",1.90962121335109,""
"AT2G26980_AT4G17615",1.90015135505651,"Ca2+"
"AT4G26540_AT5G10020",1.89190461049414,""
"AT5G10020_AT4G26540",1.89190461049414,""
"AT4G26540_AT5G65700",1.8784080564352,""
"AT5G65700_AT4G26540",1.8784080564352,""
"AT1G60800_AT5G10020",1.87677096782488,""
"AT5G10020_AT1G60800",1.87677096782488,""
"AT1G60800_AT5G65700",1.8644558701137,""
"AT5G65700_AT1G60800",1.8644558701137,""
"AT3G16640_AT2G01950",1.8630770841,""
"AT1G66150_AT1G68400",1.85976917301419,""
"AT1G68400_AT1G66150",1.85976917301419,""
"AT1G31420_AT1G34210",1.85682925138399,""
"AT1G34210_AT1G31420",1.85682925138399,""
"AT1G53730_AT1G72300",1.85358177167314,""
"AT1G72300_AT1G53730",1.85358177167314,""
"AT1G72770_AT5G53160",1.83946970522092,"ABA"
"AT2G26330_AT4G26540",1.83021639692719,""
"AT4G26540_AT2G26330",1.83021639692719,""
"AT1G17280_AT2G23980",1.82749435713543,"Ca2+"
"AT1G54610_AT3G51920",1.82613297220862,"Ca2+"
"AT4G29040_AT5G35750",1.81063821154441,"CTK"
"AT1G53430_AT5G63710",1.79288870802942,""
"AT5G63710_AT1G53430",1.79288870802942,""
"AT4G03390_AT2G20850",1.78903212686515,""
"AT5G35080_AT4G39400",1.77619659747781,"BR"
"AT4G18710_AT4G04720",1.77174887010515,"Ca2+"
"AT4G26540_AT5G48380",1.75620176404932,""
"AT5G48380_AT4G26540",1.75620176404932,""
"AT1G06840_AT3G14350",1.7489902425574,""
"AT3G14350_AT1G06840",1.7489902425574,""
"AT4G30960_AT5G21274",1.74713543618029,"Ca2+"
"AT2G04700_AT2G16640",1.74342448125773,""
"AT2G32950_AT4G18130",1.74115799375858,""
"AT4G30960_AT5G55990",1.73863244818323,"Ca2+"
"AT3G14350_AT5G10020",1.71501075348836,""
"AT5G10020_AT3G14350",1.71501075348836,""
"AT1G54610_AT3G51800",1.70797323013031,"Ca2+"
"AT5G63770_AT3G51800",1.69442983077281,"Ca2+"
"AT5G50920_AT4G09570",1.69018901446235,"Ca2+"
"AT1G53430_AT4G23740",1.68378211763125,""
"AT4G23740_AT1G53430",1.68378211763125,""
"AT5G19010_AT5G19450",1.67826669407494,"Ca2+"
"AT5G37780_AT5G49760",1.66970745766616,""
"AT3G54890_AT1G08590",1.66785566206253,""
"AT1G51800_AT3G14350",1.66693988674438,""
"AT3G14350_AT1G51800",1.66693988674438,""
"AT3G15354_AT1G04400",1.66507680974698,""
"AT1G31812_AT2G28960",1.66464021008674,""
"AT2G26330_AT3G14350",1.65591075069065,""
"AT3G14350_AT2G26330",1.65591075069065,""
"AT1G54410_AT1G08590",1.64212776938696,""
"AT1G09970_AT5G65700",1.63462850354104,""
"AT5G65700_AT1G09970",1.63462850354104,""
"AT4G03390_AT5G16000",1.61843889203809,""
"AT5G16000_AT4G03390",1.61843889203809,""
"AT4G35450_AT1G02280",1.61409521737057,""
"AT4G35230_AT4G39400",1.61399444123524,"BR"
"AT1G09970_AT2G26330",1.59614526651357,""
"AT2G26330_AT1G09970",1.59614526651357,""
"AT3G14350_AT5G48380",1.58451572101182,""
"AT5G48380_AT3G14350",1.58451572101182,""
"AT2G28840_AT2G01950",1.5667992813372,""
"AT1G27190_AT3G14350",1.55258799647136,""
"AT1G60950_AT3G21630",1.54309999795266,"chitin"
"AT3G11410_AT5G46790",1.53816599214491,"ABA"
"AT5G10020_AT5G23060",1.53446846642017,""
"AT2G26650_AT5G24270",1.52952612370272,"Ca2+"
"AT5G24270_AT2G26650",1.52952612370272,"K+"
"AT2G18960_AT4G30360",1.52715281345971,"Ca2+"
"AT1G09970_AT5G48380",1.52634559944429,""
"AT5G48380_AT1G09970",1.52634559944429,""
"AT3G11410_AT2G38310",1.5164880694043,"ABA"
"AT1G09970_AT2G31880",1.5155319760219,""
"AT2G31880_AT1G09970",1.5155319760219,""
"AT3G55450_AT5G46330",1.51235899262511,"flg22"
"AT1G14700_AT5G49760",1.51155343883548,""
"AT1G48410_AT5G21274",1.49601252538921,"Ca2+"
"AT1G72300_AT3G23750",1.4920002833424,""
"AT3G23750_AT1G72300",1.4920002833424,""
"AT1G72770_AT5G46790",1.48171793256969,"ABA"
"AT5G56030_AT3G43810",1.48072563368547,"Ca2+"
"AT4G11110_AT5G63860",1.47676951497402,""
"AT1G06840_AT4G03390",1.47657168775564,""
"AT4G03390_AT1G06840",1.47657168775564,""
"AT3G23820_AT4G09570",1.47458697148393,"Ca2+"
"AT1G17280_AT5G63930",1.4642401790734,""
"AT1G72770_AT2G38310",1.46164262911419,"ABA"
"AT1G07890_AT3G21630",1.45518016709016,"chitin"
"AT1G53510_AT5G21274",1.45223755371673,"Ca2+"
"AT4G03390_AT5G10020",1.4484374963159,""
"AT5G10020_AT4G03390",1.4484374963159,""
"AT4G18640_AT4G26540",1.44580314760041,""
"AT4G26540_AT4G18640",1.44580314760041,""
"AT5G16000_AT5G46330",1.43892520650516,"flg22"
"AT5G46330_AT5G16000",1.43892520650516,""
"AT1G60800_AT4G18640",1.43579066018764,""
"AT4G18640_AT1G60800",1.43579066018764,""
"AT4G03390_AT5G65700",1.4323150631979,""
"AT5G65700_AT4G03390",1.4323150631979,""
"AT1G12460_AT4G26540",1.42908236689662,""
"AT4G26540_AT1G12460",1.42908236689662,""
"AT3G28040_AT5G63930",1.41939070225831,""
"AT5G63930_AT3G28040",1.41939070225831,""
"AT5G10290_AT5G63930",1.419090763469,""
"AT5G63930_AT5G10290",1.419090763469,""
"AT2G26080_AT5G63860",1.41540135450966,""
"AT4G35450_AT5G05000",1.41391004949588,""
"AT2G26650_AT5G46240",1.41255759826481,"K+"
"AT5G46240_AT2G26650",1.41255759826481,"K+"
"AT1G08110_AT2G16640",1.40135725267393,""
"AT1G68400_AT3G51920",1.38802277649337,"Ca2+"
"AT3G51920_AT1G68400",1.38802277649337,""
"AT1G53730_AT5G16000",1.37806265698663,""
"AT5G16000_AT1G53730",1.37806265698663,""
"AT2G26730_AT5G63930",1.37792909169389,""
"AT5G63930_AT2G26730",1.37792909169389,""
"AT1G12220_AT5G46330",1.37153946463954,"flg22"
"AT2G43850_AT3G51920",1.36876090792929,"Ca2+"
"AT1G01140_AT5G55990",1.36710704736814,"Ca2+"
"AT1G66150_AT5G65700",1.36589261498923,""
"AT5G65700_AT1G66150",1.36589261498923,""
"AT3G47470_AT1G08590",1.36367669871033,""
"AT3G17510_AT5G55990",1.3633739234334,"Ca2+"
"AT4G18710_AT1G06840",1.36161599239311,""
"AT1G31812_AT3G21630",1.36082399528788,"chitin"
"AT5G52240_AT1G53730",1.36057301370756,""
"AT3G51920_AT4G23650",1.34765747634726,"Ca2+"
"AT4G23650_AT3G51920",1.34765747634726,"Ca2+"
"AT4G03390_AT5G48380",1.33789071190236,""
"AT5G48380_AT4G03390",1.33789071190236,""
"AT2G24940_AT1G53730",1.33125728878688,""
"AT1G31420_AT2G28960",1.31547715992896,""
"AT2G28960_AT1G31420",1.31547715992896,""
"AT3G14350_AT4G18640",1.3030525125967,""
"AT4G18640_AT3G14350",1.3030525125967,""
"AT4G18700_AT5G55990",1.29955961678435,"Ca2+"
"AT1G68400_AT3G51800",1.2988178873856,"Ca2+"
"AT1G68520_AT2G18915",1.29594438817898,""
"AT1G53430_AT2G02780",1.28940419177989,""
"AT2G02780_AT1G53430",1.28940419177989,""
"AT3G18520_AT4G23650",1.28832282090994,"Ca2+"
"AT2G26730_AT3G51800",1.28502941627004,"Ca2+"
"AT5G63310_AT1G09570",1.2824711062537,""
"AT5G21274_AT5G49760",1.28160175072832,""
"AT5G49760_AT5G21274",1.28160175072832,"Ca2+"
"AT2G43850_AT3G51800",1.27994721500001,"Ca2+"
"AT5G46330_AT5G65700",1.27023781904044,""
"AT5G65700_AT5G46330",1.27023781904044,"flg22"
"AT1G64210_AT4G08850",1.26826212811998,""
"AT1G17280_AT1G72300",1.2679878978912,""
"AT1G66150_AT3G51740",1.26327520861049,""
"AT3G51740_AT1G66150",1.26327520861049,""
"AT4G23650_AT3G51800",1.26118385008965,"Ca2+"
"AT1G09970_AT4G18640",1.25491188335956,""
"AT4G18640_AT1G09970",1.25491188335956,""
"AT1G31420_AT2G35620",1.25142175585538,""
"AT2G35620_AT1G31420",1.25142175585538,""
"AT4G18710_AT3G46290",1.25024505835369,""
"AT1G31812_AT2G41820",1.24290197580534,""
"AT3G01090_AT2G46450",1.23967189113096,"Ca2+"
"AT4G30960_AT3G43810",1.22464667372904,"Ca2+"
"AT1G31420_AT1G48480",1.22199797048934,""
"AT1G48480_AT1G31420",1.22199797048934,""
"AT3G14420_AT5G56290",1.21941304361526,""
"AT5G57050_AT4G17870",1.21847221071985,"ABA"
"AT1G53730_AT5G65700",1.21707074671977,""
"AT5G65700_AT1G53730",1.21707074671977,""
"AT4G35090_AT2G01950",1.20867231522041,""
"AT1G51800_AT1G53730",1.19561541143561,""
"AT1G53730_AT1G51800",1.19561541143561,""
"AT4G37870_AT5G21274",1.19315005846435,"Ca2+"
"AT1G53730_AT2G26330",1.19059762586561,""
"AT2G26330_AT1G53730",1.19059762586561,""
"AT5G21170_AT4G21400",1.18780929847253,""
"AT5G46330_AT5G48380",1.18439557947039,""
"AT5G48380_AT5G46330",1.18439557947039,"flg22"
"AT1G56140_AT2G26730",1.18339296534662,""
"AT2G26730_AT1G56140",1.18339296534662,""
"AT5G28900_AT2G38310",1.18113140104517,"ABA"
"AT4G26540_AT5G63710",1.17671607647709,""
"AT5G63710_AT4G26540",1.17671607647709,""
"AT1G60800_AT5G63710",1.1681780018177,""
"AT5G63710_AT1G60800",1.1681780018177,""
"AT3G14350_AT5G58300",1.16386651361841,""
"AT5G58300_AT3G14350",1.16386651361841,""
"AT1G27190_AT5G46330",1.16015801401932,"flg22"
"AT1G17280_AT3G28040",1.15786985439082,""
"AT5G16000_AT5G63930",1.15321848229439,""
"AT5G63930_AT5G16000",1.15321848229439,""
"AT1G17280_AT5G10290",1.15228037336159,""
"AT4G20140_AT4G26540",1.14795774691519,""
"AT4G26540_AT4G20140",1.14795774691519,""
"AT1G07560_AT3G23750",1.14759450417221,""
"AT3G23750_AT1G07560",1.14759450417221,""
"AT4G08920_AT5G57360",1.14488907033859,""
"AT5G57360_AT4G08920",1.14488907033859,""
"AT3G19170_AT5G63860",1.14246148464257,""
"AT4G18950_AT3G51920",1.12099468862186,"Ca2+"
"AT1G09970_AT5G58300",1.12078400668272,""
"AT5G58300_AT1G09970",1.12078400668272,""
"AT1G17280_AT2G26730",1.11975487567147,""
"AT5G42650_AT5G35750",1.11791166905905,"CTK"
"AT5G03940_AT2G45770",1.11440601876409,""
"AT1G14700_AT2G23980",1.11022423683377,"Ca2+"
"AT4G23180_AT5G57940",1.10994168293888,"Ca2+"
"AT5G57940_AT4G23180",1.10994168293888,""
"AT3G13380_AT4G26540",1.10664662158024,""
"AT4G26540_AT3G13380",1.10664662158024,""
"AT3G19820_AT1G18880",1.10384082268662,"NO3-"
"AT4G38460_AT2G16640",1.0987719957532,""
"AT1G53440_AT1G74360",1.09761805451185,""
"AT1G74360_AT1G53440",1.09761805451185,""
"AT1G48480_AT5G46330",1.09623768833198,"flg22"
"AT5G46330_AT1G48480",1.09623768833198,""
"AT5G49760_AT5G63710",1.09027898596731,""
"AT5G63710_AT5G49760",1.09027898596731,""
"AT2G26730_AT3G28040",1.08968808972127,""
"AT3G28040_AT2G26730",1.08968808972127,""
"AT1G05700_AT4G26540",1.08465928186193,""
"AT4G26540_AT1G05700",1.08465928186193,""
"AT2G26730_AT5G10290",1.08409084182551,""
"AT5G10290_AT2G26730",1.08409084182551,""
"AT1G60800_AT4G23740",1.07952369146666,""
"AT4G23740_AT1G60800",1.07952369146666,""
"AT1G05700_AT1G60800",1.07729086874236,""
"AT1G60800_AT1G05700",1.07729086874236,""
"AT1G30270_AT5G55990",1.07415275747839,"Ca2+"
"AT3G13380_AT3G51550",1.0740998423032,""
"AT3G51550_AT3G13380",1.0740998423032,""
"AT3G11410_AT5G05440",1.07071262190755,"ABA"
"AT4G20140_AT5G49760",1.06092292769241,""
"AT5G49760_AT4G20140",1.06092292769241,""
"AT1G17280_AT4G36180",1.05997577735129,""
"AT1G34210_AT3G28040",1.05972248985299,""
"AT3G28040_AT1G34210",1.05972248985299,""
"AT2G39360_AT4G23650",1.05271649586355,"Ca2+"
"AT4G18950_AT3G51800",1.04934926711766,"Ca2+"
"AT1G53430_AT4G30520",1.04849063015437,""
"AT4G30520_AT1G53430",1.04849063015437,""
"AT1G51890_AT1G60800",1.03666564672893,""
"AT1G60800_AT1G51890",1.03666564672893,""
"AT3G12200_AT3G51920",1.03523880120819,"Ca2+"
"AT5G54160_AT2G01950",1.0341189408474,""
"AT5G21170_AT2G38310",1.03401482754758,"ABA"
"AT1G72770_AT5G05440",1.03346749178865,"ABA"
"AT1G60800_AT4G20270",1.03340130402411,""
"AT4G20270_AT1G60800",1.03340130402411,""
"AT3G47570_AT5G53890",1.02898750702553,""
"AT5G53890_AT3G47570",1.02898750702553,""
"AT1G75820_AT5G10290",1.02798865597373,""
"AT5G10290_AT1G75820",1.02798865597373,""
"AT1G18890_AT3G51920",1.02717246790762,"Ca2+"
"AT3G51920_AT1G18890",1.02717246790762,"Ca2+"
"AT3G15354_AT5G63860",1.02639131051705,""
"AT4G08920_AT3G63010",1.02235725681951,"GA"
"AT1G53510_AT3G43810",1.01608170251237,"Ca2+"
"AT1G60800_AT2G28990",1.01316388107624,""
"AT2G28990_AT1G60800",1.01316388107624,""
"AT1G68400_AT4G36180",1.00712139458002,""
"AT4G36180_AT1G68400",1.00712139458002,""
"AT4G22200_AT5G46240",1.00618556410726,"K+"
"AT5G10290_AT2G20850",1.0050692997427,""
"AT1G01140_AT4G00340",0.999428941653852,""
"AT3G13380_AT3G14350",0.99686654096198,""
"AT3G14350_AT3G13380",0.99686654096198,""
"AT1G09970_AT4G20140",0.994214357269406,""
"AT4G20140_AT1G09970",0.994214357269406,""
"AT2G41820_AT4G03390",0.993278937029109,""
"AT4G03390_AT2G41820",0.993278937029109,""
"AT1G56140_AT5G16000",0.989106731084897,""
"AT5G16000_AT1G56140",0.989106731084897,""
"AT1G63430_AT1G68400",0.984726636270892,""
"AT1G68400_AT1G63430",0.984726636270892,""
"AT4G13020_AT5G21274",0.984553099729106,"Ca2+"
"AT1G71830_AT4G39400",0.981765495312836,"BR"
"AT4G39400_AT1G71830",0.981765495312836,""
"AT3G11410_AT5G55990",0.980864997966313,"Ca2+"
"AT4G26090_AT5G46330",0.977562290253258,"flg22"
"AT3G14350_AT4G23740",0.977124206784098,""
