,CBL1,CBL9,CBL2,CIPK23,CIPK1,CIPK9,CML38,CML42,CML24,CaM7,CaM3,CDPK3,CDPK4,CAX3,NRT2.1,SOS1,ANNAT1,AKT1,AKT2,GORK,KAT1,KAT2,KC1,HSP22.0,TRAF-like
CaM3_Epidermal,0.01092281561258385,-0.009342512308817011,0.008714047542868636,0.009735909927875054,0.007365730923582636,-0.0168603985942251,0.02592418094006909,0.010214575256763149,0.018771418625396594,0.029896100216049746,1.0,0.018610688943204997,0.024968163292128767,0.003975526441466961,-0.006611273957627635,0.014406564503855983,0.09958943225913364,-0.0003402328584013771,-0.012026907572286296,0.005023834928244242,-0.007028617367879173,0.002925583861401893,0.008707134184625402,0.04084662300771165,-0.007962477319578954
CDPK3_Epidermal,0.008118558986153847,0.0041876354859045235,0.006028234373060702,0.00017882137217635567,-0.006708617043591714,0.0018039180569321938,-0.0008916039969414368,0.00887585609953928,0.014294344337783604,0.026367244495976702,0.018610688943204997,1.0,0.007241581938309429,-0.011189031293288226,-0.004413006907232979,0.011227362011048875,0.026067743732096478,0.014963758535280917,-0.002559609063336833,0.009521140080802931,0.014087679211395017,-0.000703840752288604,0.018007253423544815,0.017032072318738867,-0.007390157253275882
CDPK4_Epidermal,0.003428444652378715,-0.011836091662122808,0.00695535745511735,0.005471802748342118,0.000933863138283139,0.013624523618206008,0.008929279056046352,0.003145022037636849,0.01716111557982491,0.014472714871435836,0.024968163292128767,0.007241581938309429,1.0,0.009097686488607698,-0.008428483121350335,-0.001162859109427405,0.04159258829548919,0.009213099960610429,-0.001335453515250126,0.015552130181646591,-0.0015012619966729174,-0.005233145830208086,-0.007543938280590306,-0.0023045751778162002,0.006294839633132726
CAX3_Epidermal,0.005767003716778981,0.012017686736657119,-0.007293601664259387,0.008612131359356177,0.001686845000902413,-0.007190991477060528,-0.0017310375288447793,0.0041719139372505,-0.005840506680476366,0.0008350287702115235,0.003975526441466961,-0.011189031293288226,0.009097686488607698,1.0,-0.0007259219632054386,-0.012725939291363307,-0.010863058071788778,0.007422878013596521,-0.0040358731827662,0.013663815986220679,-0.007871215578956228,0.0031087696953430648,0.007812096995855463,-0.001993696727999873,0.0070937795957562375
NRT2.1_Epidermal,-0.007619317145567684,0.028169926649458905,-0.007289089873866453,0.005458648161472878,0.008159668963414753,-0.0068639223209675925,0.011143514373520682,-0.004083958029691892,-0.001987548068442267,-0.008354582805979975,-0.006611273957627635,-0.004413006907232979,-0.008428483121350335,-0.0007259219632054386,1.0,-0.0024087867504462876,0.0010016359437840338,0.01994251831961095,0.002033331620021388,-0.004067011122559588,0.005171935919078197,-0.0033319600337736654,0.01825000565817455,-0.0005641758403056191,-0.003118688413469487
SOS1_Epidermal,-1.777255152584511e-05,8.745655844370714e-05,0.010097357999264717,0.03224804655184783,0.023932373272126103,0.007797489941676462,0.0063916574155036794,0.008581429861645834,0.0016690706422428107,-0.0011296994734720485,0.014406564503855983,0.011227362011048875,-0.001162859109427405,-0.012725939291363307,-0.0024087867504462876,1.0,0.006039353841414874,0.036445838344330364,0.0057153331552302665,0.005321844572020254,-0.004661371252695538,0.005512993929688792,0.018308709742760654,0.0024230052411142256,0.0019352713203960583
ANNAT1_Epidermal,0.02357403744944889,0.007757310376450738,0.007689869080177147,-0.005032766866802881,0.002410164243960664,-0.015932861592087035,0.029868677359849473,0.02059520875712759,0.02122018466201556,0.04935860437278238,0.09958943225913364,0.026067743732096478,0.04159258829548919,-0.010863058071788778,0.0010016359437840338,0.006039353841414874,1.0,-0.001079908322121711,-0.0040833358996498585,0.007728407445974696,-0.015925529268134283,-0.003838879330499025,0.01658723057496795,0.030263692112463852,-5.84244220735378e-05
AKT1_Epidermal,0.007450024850986515,0.020821831340563392,0.00012266724826904125,0.06100223881119414,0.020996170911125503,-0.028405273442704694,0.011473360921266391,0.025780740280716283,-0.005954886885466086,0.0021891454014898283,-0.0003402328584013771,0.014963758535280917,0.009213099960610429,0.007422878013596521,0.01994251831961095,0.036445838344330364,-0.001079908322121711,1.0,-0.01705698848946664,0.01788126185024267,-0.02240415865912865,-0.004478881676826719,0.0761547346018472,0.0023918713372752427,-0.0023802538988939967
AKT2_Epidermal,0.005829579448289263,0.011607375450168957,0.0016273107949143055,-0.004979830407338637,0.01877929042682653,0.027592258567307123,0.008244791967742625,0.010569810748713854,0.006745264942015601,0.018166874935141006,-0.012026907572286296,-0.002559609063336833,-0.001335453515250126,-0.0040358731827662,0.002033331620021388,0.0057153331552302665,-0.0040833358996498585,-0.01705698848946664,1.0,-0.006348896830233266,0.009774677873065797,0.0014404940926908616,-0.01703759149906422,-0.0032387285909503726,-0.009336191742179038
GORK_Epidermal,0.008390963013971107,0.0007964936181910687,-0.00803908904097214,0.0007165416095110627,0.02899993264240989,-0.013050906244349814,0.0035555583780663845,-0.0040969214868945,-0.01102412787853367,0.007581290647646111,0.005023834928244242,0.009521140080802931,0.015552130181646591,0.013663815986220679,-0.004067011122559588,0.005321844572020254,0.007728407445974696,0.01788126185024267,-0.006348896830233266,1.0,-0.010841145287579923,0.012009645075220945,0.01937640415138771,-0.0018637345734243739,0.014778142567393172
KAT1_Epidermal,-0.005593384229386728,-0.012066976129859311,0.0025134562981169984,-0.005503969540821792,-0.006602351166749462,0.018521973264184255,-0.008862200984366195,0.01909339410332179,0.0020241043625837223,-0.00299826538490123,-0.007028617367879173,0.014087679211395017,-0.0015012619966729174,-0.007871215578956228,0.005171935919078197,-0.004661371252695538,-0.015925529268134283,-0.02240415865912865,0.009774677873065797,-0.010841145287579923,1.0,0.01837625707634803,-0.025224140630725547,-0.002830945576114326,0.0025314451640698833
KAT2_Epidermal,0.0017990435468862316,5.7907814958476835e-05,0.0030721104360933176,-0.00018314137880001238,-0.005031470258326695,0.0015399136868039613,0.015430299500442406,0.03453905416143558,0.0028949804285443967,0.010096408780201412,0.002925583861401893,-0.000703840752288604,-0.005233145830208086,0.0031087696953430648,-0.0033319600337736654,0.005512993929688792,-0.003838879330499025,-0.004478881676826719,0.0014404940926908616,0.012009645075220945,0.01837625707634803,1.0,-0.00830507350923473,-0.0009110479639994989,0.008205979390030753
KC1_Epidermal,0.013828352673878346,0.02254643754655729,0.0029194546809207765,0.04019855739019709,0.005693085362694505,-0.02291178288908006,-0.007575169722039739,0.002605980996342329,-0.011426761720119437,-0.003151627797934245,0.008707134184625402,0.018007253423544815,-0.007543938280590306,0.007812096995855463,0.01825000565817455,0.018308709742760654,0.01658723057496795,0.0761547346018472,-0.01703759149906422,0.01937640415138771,-0.025224140630725547,-0.00830507350923473,1.0,0.0029294463544452614,-0.008204177249622116
HSP22.0_Epidermal,0.025613120453814198,-0.0018750102265184484,-0.001993034256618742,0.0019463818136043764,-0.0004971556806355964,0.009192914406723951,0.1255330745973021,-0.0011166645488830409,0.016555640667313822,0.006589418937207985,0.04084662300771165,0.017032072318738867,-0.0023045751778162002,-0.001993696727999873,-0.0005641758403056191,0.0024230052411142256,0.030263692112463852,0.0023918713372752427,-0.0032387285909503726,-0.0018637345734243739,-0.002830945576114326,-0.0009110479639994989,0.0029294463544452614,1.0,-0.000852733736491514
TRAF-like_Epidermal,-0.004373359926739823,0.01088337495343231,-0.0008019251628500734,-0.005987923228607126,-0.012324889396359742,-0.012670230364041012,-0.005025224704217072,0.0009127428800476906,0.010820842742476092,-0.008178614051116103,-0.007962477319578954,-0.007390157253275882,0.006294839633132726,0.0070937795957562375,-0.003118688413469487,0.0019352713203960583,-5.84244220735378e-05,-0.0023802538988939967,-0.009336191742179038,0.014778142567393172,0.0025314451640698833,0.008205979390030753,-0.008204177249622116,-0.000852733736491514,1.0
