,CBL1,CBL9,CBL2,CIPK23,CIPK1,CIPK9,CML38,CML42,CML24,CaM7,CaM3,CDPK3,CDPK4,CAX3,NRT2.1,SOS1,ANNAT1,AKT1,AKT2,GORK,KAT1,KAT2,KC1,HSP22.0,TRAF-like
CBL1_Mesophyll,0.9999999999999998,0.0017243280105413287,0.00467967137030423,0.012160230218372585,-0.0024408773013219285,0.015951144911024444,0.013536065255549049,0.0033407532404637007,0.02919954121779912,0.010068019154847112,0.019452000548431325,0.01819134835160796,0.00854545863598071,-0.004349199953864302,-0.002043872973215605,0.013350016203192306,0.027735466656261695,0.02536930446258748,0.0177018600340537,0.002988765280466351,-0.003268891935043672,0.01235805602314255,-0.004345193661293117,,0.009209503253858685
CBL9_Mesophyll,0.0017243280105413285,1.0,0.028625916721132932,0.02208833814932317,0.02583900554094524,-0.012404075270052047,0.013017503601000343,0.004767736094267755,0.024773123031513425,0.027619269665878785,0.019949412421256984,0.00842867780534111,-0.0037786319346222227,0.006601662941713019,0.007464231193280753,0.01904612263166353,0.013619447167247216,0.04310214425723272,0.02305840071077383,0.017054200782475704,0.043559206371767564,-0.012805217586814454,0.015613903162528139,,-0.002567005516241885
CBL2_Mesophyll,0.00467967137030423,0.02862591672113293,1.0,0.01153408359094022,0.035147865208281295,0.016425269038423285,0.0029962027701507404,0.0021476524436994703,0.02748155799972881,0.011678369212459155,0.010014030506656401,0.02168316479808106,0.0027559930718798215,0.019110434892098706,-0.0013388988389120852,0.014508531572445008,0.017880072599228053,0.03674039942642639,0.014285884788153532,0.011506376904126763,0.019498414104031647,0.004455059933999825,0.010449544650910391,,0.003807554505341326
CIPK23_Mesophyll,0.012160230218372585,0.02208833814932317,0.01153408359094022,1.0,0.003618270157623732,0.0016415135149542765,0.01053334802494223,0.007666893680108538,0.009837008835066824,0.0037537642485798665,0.015716576175125844,0.011459122668938185,0.008194184728856838,0.02588055749275471,0.007599804307622525,0.009062948823746158,0.02205532138591075,0.03255179464651795,0.020623044199657506,0.012479953861286246,0.005086808576854453,-0.0015830998453685717,0.02056313137249019,,0.008079018264585024
CIPK1_Mesophyll,-0.002440877301321929,0.025839005540945238,0.0351478652082813,0.0036182701576237316,1.0,0.0040485170622655935,0.015152365923761053,0.013276800023676403,0.01674848216110365,0.010609817968189538,0.006812562254617177,0.012872757227972837,0.005516176547110381,0.021122739140168663,-0.010710384048094166,0.009234529277472613,0.010086643411444654,0.030201147060570945,0.022357950998935654,-0.008235725905252126,0.009166130531498439,0.0029808803465300815,0.028131298821514668,,0.012411395654265309
CIPK9_Mesophyll,0.01595114491102444,-0.012404075270052045,0.016425269038423285,0.0016415135149542765,0.0040485170622655935,0.9999999999999999,0.005830948604820108,0.005901394451546269,-0.008289284125847654,0.0066379081039094215,-0.0063100194131513535,0.000758423078577746,0.0016737374413804355,0.02246965654664236,-0.00793250148458747,0.0025457610956926566,-0.011015172100261077,0.006692177081967758,-0.004726334575368945,0.017055562288670677,-0.008099214771331758,0.027001933210199388,0.016096375412015685,,-0.006904675076031499
CML38_Mesophyll,0.013536065255549049,0.013017503601000343,0.002996202770150741,0.01053334802494223,0.015152365923761053,0.005830948604820108,1.0,-0.005926914807884999,0.024164381951324514,0.011898795550562198,0.014067370765829926,0.0021452515923498666,-0.0023532964953988347,0.023048755464321627,-0.003925297172238214,0.012121303939240213,-0.008628186981644383,0.0361095685260654,0.007333322008473594,-0.010754387282300364,0.008627671507675195,0.0019517151646958034,0.02461298612712658,,0.02150915235638432
CML42_Mesophyll,0.0033407532404637003,0.004767736094267756,0.00214765244369947,0.007666893680108538,0.013276800023676403,0.005901394451546269,-0.005926914807884999,1.0,0.022459409588030676,0.024812641896132623,0.011485882493336822,0.01612142284893851,-0.0076737973534845155,-0.010724007177509102,0.011023349410263715,0.014221970379273126,0.0008590005372858605,0.004492794662062318,-0.006064855888116062,0.004831673195526784,0.010513121492299292,0.0005867905023885787,0.010988512117664767,,0.00988126698291051
CML24_Mesophyll,0.02919954121779912,0.024773123031513425,0.027481557999728814,0.009837008835066824,0.01674848216110365,-0.008289284125847654,0.02416438195132451,0.022459409588030672,1.0,0.025280619841814005,0.03128878004103769,0.04514972147349382,0.004878239073216272,0.01613562935696785,-0.003105641180666774,0.007147258907725051,0.03706077246516013,0.03813550363734985,0.02522672501565062,0.023898813473543872,0.0038564073564922117,0.0029658392405387097,0.020877699520521337,,0.017994857595617177
CaM7_Mesophyll,0.010068019154847112,0.027619269665878785,0.011678369212459155,0.0037537642485798665,0.01060981796818954,0.0066379081039094215,0.011898795550562198,0.024812641896132623,0.025280619841814005,1.0,0.02130516654660982,0.02074515807449345,-0.00429738273899298,0.006408663216626853,-0.007723854866654947,0.008961708375919556,0.04778271504665954,0.022367558497584893,0.004572242947326934,0.012613740343098177,-0.004012638929110349,0.0020128698784064336,0.008480286595285946,,0.0020378335563583207
CaM3_Mesophyll,0.01945200054843132,0.019949412421256984,0.0100140305066564,0.015716576175125844,0.006812562254617177,-0.006310019413151353,0.014067370765829926,0.01148588249333682,0.03128878004103769,0.02130516654660982,1.0,0.023709427451315185,0.0038516911896615985,0.004604445062676938,0.012434553008440239,-0.0021210625342323623,0.09592622779154783,0.02465368644777533,-0.0049100017891304925,0.0002823303430104616,0.011505437264923478,-0.001805109193853968,0.013404408794831896,,-0.0005497985978853904
CDPK3_Mesophyll,0.01819134835160796,0.008428677805341109,0.02168316479808106,0.011459122668938185,0.012872757227972835,0.0007584230785777461,0.002145251592349866,0.01612142284893851,0.04514972147349382,0.020745158074493453,0.02370942745131519,1.0,0.012929291949901982,0.004975592709698503,0.006483637598697637,0.008544267521688294,0.029261176445353723,0.02006010814337443,0.016401682794788312,-0.012620497426139578,0.00766504038044198,-0.011792228065122038,0.010948486194382524,,0.01011640506537476
CDPK4_Mesophyll,0.00854545863598071,-0.0037786319346222227,0.0027559930718798215,0.008194184728856836,0.005516176547110381,0.0016737374413804355,-0.0023532964953988347,-0.007673797353484516,0.004878239073216271,-0.00429738273899298,0.003851691189661598,0.012929291949901982,1.0,0.004521795296619019,-0.004196986503329294,0.017727302166641118,0.00257139571547686,0.007890147074134823,0.003008209874917346,0.0018859549331751294,0.03827284964912317,0.011456323858632225,-0.00037068654961622483,,0.003703383817793686
CAX3_Mesophyll,-0.004349199953864302,0.006601662941713019,0.019110434892098706,0.025880557492754707,0.02112273914016866,0.02246965654664236,0.023048755464321623,-0.010724007177509102,0.01613562935696785,0.006408663216626853,0.004604445062676938,0.004975592709698503,0.004521795296619019,1.0,0.006216170990656447,-0.0011963513439281334,2.9890295960003602e-05,0.024689089359293225,0.011228756522755082,0.015511561502164248,-0.009043890077610195,0.011105653911993542,0.018151678741750735,,-0.008858663164350834
NRT2.1_Mesophyll,-0.002043872973215605,0.0074642311932807525,-0.0013388988389120852,0.007599804307622525,-0.010710384048094166,-0.00793250148458747,-0.003925297172238214,0.011023349410263715,-0.003105641180666774,-0.007723854866654948,0.01243455300844024,0.006483637598697637,-0.004196986503329294,0.006216170990656447,1.0,-0.0030076300396261256,0.008389109380816308,0.013419813663374577,0.00957055463207656,0.009442003840931173,0.0021450757457587323,0.007905398792327436,-9.429541244772566e-05,,-0.0015766812950953372
SOS1_Mesophyll,0.013350016203192306,0.019046122631663533,0.014508531572445006,0.00906294882374616,0.009234529277472614,0.002545761095692657,0.012121303939240213,0.014221970379273127,0.007147258907725051,0.008961708375919555,-0.002121062534232362,0.008544267521688294,0.017727302166641118,-0.0011963513439281334,-0.003007630039626125,1.0,-0.003016873212203297,0.028386945276376342,-0.0011340944279156985,-0.017351724854191494,0.004213568489503708,0.01001506989869917,0.012338687881127491,,-0.009318798183192638
ANNAT1_Mesophyll,0.02773546665626169,0.013619447167247216,0.017880072599228056,0.02205532138591075,0.010086643411444654,-0.011015172100261077,-0.008628186981644383,0.0008590005372858605,0.03706077246516013,0.04778271504665954,0.09592622779154782,0.02926117644535372,0.0025713957154768594,2.9890295960003605e-05,0.00838910938081631,-0.003016873212203297,1.0,0.014831385673421828,0.004964958363628868,-0.0010366798731824124,0.005322296205245714,-0.0033047072972764787,0.018320256157056822,,0.002334865155713751
AKT1_Mesophyll,0.025369304462587478,0.04310214425723273,0.03674039942642638,0.03255179464651795,0.030201147060570945,0.006692177081967758,0.0361095685260654,0.004492794662062318,0.038135503637349855,0.022367558497584896,0.02465368644777533,0.02006010814337443,0.007890147074134825,0.024689089359293225,0.013419813663374577,0.028386945276376342,0.01483138567342183,0.9999999999999998,0.0240628779207101,0.003719219554232564,0.0227432110799443,0.002370647690591385,0.0362403494069856,,-0.006729908977112275
AKT2_Mesophyll,0.0177018600340537,0.02305840071077383,0.014285884788153532,0.020623044199657506,0.02235795099893565,-0.004726334575368945,0.007333322008473593,-0.006064855888116062,0.025226725015650618,0.004572242947326934,-0.0049100017891304925,0.016401682794788316,0.003008209874917346,0.011228756522755082,0.009570554632076561,-0.0011340944279156987,0.004964958363628868,0.0240628779207101,1.0,0.017662945643214818,0.004680226841817724,-0.004961226663989322,0.013615548610446138,,-0.005279523242726061
GORK_Mesophyll,0.0029887652804663515,0.017054200782475704,0.011506376904126763,0.012479953861286244,-0.008235725905252126,0.017055562288670677,-0.010754387282300366,0.004831673195526784,0.023898813473543872,0.012613740343098178,0.0002823303430104616,-0.012620497426139576,0.0018859549331751294,0.015511561502164248,0.009442003840931173,-0.017351724854191494,-0.0010366798731824124,0.0037192195542325637,0.017662945643214818,0.9999999999999998,-0.0005124775557525659,-0.0061196054190426445,-0.006091594915037579,,0.004570677430449637
KAT1_Mesophyll,-0.003268891935043672,0.043559206371767564,0.019498414104031647,0.005086808576854453,0.00916613053149844,-0.008099214771331758,0.008627671507675195,0.010513121492299292,0.0038564073564922117,-0.004012638929110349,0.011505437264923476,0.007665040380441979,0.03827284964912317,-0.009043890077610195,0.0021450757457587323,0.004213568489503709,0.005322296205245714,0.0227432110799443,0.004680226841817724,-0.0005124775557525659,1.0,0.0013195667959494937,0.015375573281581732,,0.013779374380429877
KAT2_Mesophyll,0.01235805602314255,-0.012805217586814452,0.004455059933999825,-0.0015830998453685715,0.002980880346530081,0.027001933210199388,0.0019517151646958036,0.0005867905023885787,0.0029658392405387092,0.002012869878406434,-0.001805109193853968,-0.011792228065122038,0.011456323858632225,0.011105653911993543,0.007905398792327436,0.010015069898699172,-0.0033047072972764787,0.002370647690591385,-0.004961226663989322,-0.006119605419042644,0.0013195667959494937,1.0,0.0272134853565163,,-0.005305869301492603
KC1_Mesophyll,-0.004345193661293117,0.015613903162528139,0.010449544650910391,0.02056313137249019,0.028131298821514668,0.016096375412015685,0.02461298612712658,0.010988512117664767,0.020877699520521337,0.008480286595285946,0.013404408794831896,0.010948486194382524,-0.00037068654961622483,0.018151678741750735,-9.429541244772566e-05,0.012338687881127491,0.018320256157056822,0.0362403494069856,0.013615548610446136,-0.006091594915037579,0.015375573281581732,0.027213485356516298,1.0,,-0.004401459863022601
HSP22.0_Mesophyll,,,,,,,,,,,,,,,,,,,,,,,,,
TRAF-like_Mesophyll,0.009209503253858685,-0.0025670055162418854,0.0038075545053413264,0.008079018264585024,0.012411395654265307,-0.006904675076031499,0.02150915235638432,0.00988126698291051,0.017994857595617177,0.0020378335563583207,-0.0005497985978853903,0.01011640506537476,0.0037033838177936854,-0.008858663164350834,-0.001576681295095337,-0.009318798183192638,0.0023348651557137516,-0.006729908977112275,-0.005279523242726061,0.004570677430449637,0.013779374380429879,-0.005305869301492603,-0.004401459863022601,,1.0
